6.4553 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002DA55531198>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002DA55BE0668>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1280, 1024]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
30.4190 	EXP 	slider_arousal: rating = 79.0
30.4190 	EXP 	unnamed Circle: pos = array([[ 0.28787879, -0.6       ]])
30.5357 	DATA 	Keypress: space
30.5375 	EXP 	New trial (rep=0, index=5): OrderedDict([('words', 'coward'), ('images', None)])
30.5536 	EXP 	text_5: autoDraw = False
30.5536 	EXP 	image_2: autoDraw = False
30.5536 	EXP 	Arousalimage: autoDraw = False
30.5536 	EXP 	slider_arousal: autoDraw = False
30.5536 	EXP 	text_2: autoDraw = False
30.5536 	EXP 	text_4: autoDraw = False
30.5536 	EXP 	text_6: text = 'coward'
30.5536 	EXP 	image_1: image = None
30.5536 	EXP 	slider_valence: markerPos = None
30.5536 	EXP 	slider_valence: markerPos = None
30.5536 	EXP 	slider_valence: rating = None
30.5536 	EXP 	text_6: autoDraw = True
30.5536 	EXP 	image_1: autoDraw = True
30.5536 	EXP 	ValenceImg: autoDraw = True
30.5536 	EXP 	slider_valence: autoDraw = True
30.5536 	EXP 	text: autoDraw = True
30.5536 	EXP 	text_3: autoDraw = True
30.9536 	DATA 	Mouse: Left button down, pos=(725,204)
30.9682 	EXP 	slider_valence: markerPos = 63.6484375
30.9682 	EXP 	unnamed Circle: pos = array([[ 0.13636364, -0.6       ]])
30.9850 	EXP 	slider_valence: markerPos = 63.6484375
31.0016 	EXP 	slider_valence: markerPos = 63.6484375
31.0183 	EXP 	slider_valence: markerPos = 63.6484375
31.0349 	EXP 	slider_valence: markerPos = 63.6484375
31.0388 	DATA 	Mouse:  Left button up, pos=(725,204)
31.0510 	EXP 	slider_valence: markerPos = 63.6484375
31.0678 	EXP 	slider_valence: markerPos = 64.0
31.0678 	EXP 	slider_valence: rating = 64.0
31.0678 	EXP 	unnamed Circle: pos = array([[ 0.13636364, -0.6       ]])
31.1367 	DATA 	Keypress: space
31.1517 	EXP 	text_6: autoDraw = False
31.1517 	EXP 	image_1: autoDraw = False
31.1517 	EXP 	ValenceImg: autoDraw = False
31.1517 	EXP 	slider_valence: autoDraw = False
31.1517 	EXP 	text: autoDraw = False
31.1517 	EXP 	text_3: autoDraw = False
31.1517 	EXP 	text_5: text = 'coward'
31.1517 	EXP 	image_2: image = None
31.1517 	EXP 	slider_arousal: markerPos = None
31.1517 	EXP 	slider_arousal: markerPos = None
31.1517 	EXP 	slider_arousal: rating = None
31.1517 	EXP 	text_5: autoDraw = True
31.1517 	EXP 	image_2: autoDraw = True
31.1517 	EXP 	Arousalimage: autoDraw = True
31.1517 	EXP 	slider_arousal: autoDraw = True
31.1517 	EXP 	text_2: autoDraw = True
31.1517 	EXP 	text_4: autoDraw = True
31.4412 	DATA 	Mouse: Left button down, pos=(626,206)
31.4680 	EXP 	slider_arousal: markerPos = 48.334375
31.4680 	EXP 	unnamed Circle: pos = array([[-0.02525253, -0.6       ]])
31.4848 	EXP 	slider_arousal: markerPos = 48.334375
31.5015 	EXP 	slider_arousal: markerPos = 48.334375
31.5180 	EXP 	slider_arousal: markerPos = 48.334375
31.5348 	EXP 	slider_arousal: markerPos = 48.334375
31.5510 	EXP 	slider_arousal: markerPos = 48.334375
31.5515 	DATA 	Mouse:  Left button up, pos=(626,206)
31.5677 	EXP 	slider_arousal: markerPos = 48.0
31.5677 	EXP 	slider_arousal: rating = 48.0
31.5677 	EXP 	unnamed Circle: pos = array([[-0.02525253, -0.6       ]])
31.6525 	DATA 	Keypress: space
31.6548 	EXP 	New trial (rep=0, index=6): OrderedDict([('words', None), ('images', 'Pictures/1050.jpg')])
31.6934 	EXP 	text_5: autoDraw = False
31.6934 	EXP 	image_2: autoDraw = False
31.6934 	EXP 	Arousalimage: autoDraw = False
31.6934 	EXP 	slider_arousal: autoDraw = False
31.6934 	EXP 	text_2: autoDraw = False
31.6934 	EXP 	text_4: autoDraw = False
31.6934 	EXP 	text_6: text = 'coward'
31.6934 	EXP 	image_1: image = 'Pictures/1050.jpg'
31.6934 	EXP 	slider_valence: markerPos = None
31.6934 	EXP 	slider_valence: markerPos = None
31.6934 	EXP 	slider_valence: rating = None
31.6934 	EXP 	text_6: autoDraw = True
31.6934 	EXP 	image_1: autoDraw = True
31.6934 	EXP 	ValenceImg: autoDraw = True
31.6934 	EXP 	slider_valence: autoDraw = True
31.6934 	EXP 	text: autoDraw = True
31.6934 	EXP 	text_3: autoDraw = True
31.8413 	DATA 	Mouse: Left button down, pos=(541,209)
31.8687 	EXP 	slider_valence: markerPos = 35.1859375
31.8687 	EXP 	unnamed Circle: pos = array([[-0.15656566, -0.6       ]])
31.8854 	EXP 	slider_valence: markerPos = 35.1859375
31.9021 	EXP 	slider_valence: markerPos = 35.1859375
31.9180 	EXP 	slider_valence: markerPos = 35.1859375
31.9347 	EXP 	slider_valence: markerPos = 35.1859375
31.9513 	EXP 	slider_valence: markerPos = 35.1859375
31.9676 	EXP 	slider_valence: markerPos = 35.1859375
31.9678 	DATA 	Mouse:  Left button up, pos=(541,209)
31.9842 	EXP 	slider_valence: markerPos = 35.0
31.9842 	EXP 	slider_valence: rating = 35.0
31.9842 	EXP 	unnamed Circle: pos = array([[-0.15656566, -0.6       ]])
32.2190 	DATA 	Keypress: space
32.2571 	EXP 	text_6: autoDraw = False
32.2571 	EXP 	image_1: autoDraw = False
32.2571 	EXP 	ValenceImg: autoDraw = False
32.2571 	EXP 	slider_valence: autoDraw = False
32.2571 	EXP 	text: autoDraw = False
32.2571 	EXP 	text_3: autoDraw = False
32.2571 	EXP 	text_5: text = 'coward'
32.2571 	EXP 	image_2: image = 'Pictures/1050.jpg'
32.2571 	EXP 	slider_arousal: markerPos = None
32.2571 	EXP 	slider_arousal: markerPos = None
32.2571 	EXP 	slider_arousal: rating = None
32.2571 	EXP 	text_5: autoDraw = True
32.2571 	EXP 	image_2: autoDraw = True
32.2571 	EXP 	Arousalimage: autoDraw = True
32.2571 	EXP 	slider_arousal: autoDraw = True
32.2571 	EXP 	text_2: autoDraw = True
32.2571 	EXP 	text_4: autoDraw = True
32.7180 	DATA 	Mouse: Left button down, pos=(490,209)
32.7347 	EXP 	slider_arousal: markerPos = 27.296875
32.7347 	EXP 	unnamed Circle: pos = array([[-0.23737374, -0.6       ]])
32.7508 	EXP 	slider_arousal: markerPos = 27.296875
32.7676 	EXP 	slider_arousal: markerPos = 27.296875
32.7841 	EXP 	slider_arousal: markerPos = 27.296875
32.8009 	EXP 	slider_arousal: markerPos = 27.296875
32.8174 	EXP 	slider_arousal: markerPos = 27.296875
32.8177 	DATA 	Mouse:  Left button up, pos=(490,209)
32.8342 	EXP 	slider_arousal: markerPos = 27.0
32.8342 	EXP 	slider_arousal: rating = 27.0
32.8342 	EXP 	unnamed Circle: pos = array([[-0.23737374, -0.6       ]])
32.8850 	DATA 	Keypress: space
32.8869 	EXP 	New trial (rep=0, index=7): OrderedDict([('words', None), ('images', 'Pictures/1040.jpg')])
32.9256 	EXP 	text_5: autoDraw = False
32.9256 	EXP 	image_2: autoDraw = False
32.9256 	EXP 	Arousalimage: autoDraw = False
32.9256 	EXP 	slider_arousal: autoDraw = False
32.9256 	EXP 	text_2: autoDraw = False
32.9256 	EXP 	text_4: autoDraw = False
32.9256 	EXP 	text_6: text = 'coward'
32.9256 	EXP 	image_1: image = 'Pictures/1040.jpg'
32.9256 	EXP 	slider_valence: markerPos = None
32.9256 	EXP 	slider_valence: markerPos = None
32.9256 	EXP 	slider_valence: rating = None
32.9256 	EXP 	text_6: autoDraw = True
32.9256 	EXP 	image_1: autoDraw = True
32.9256 	EXP 	ValenceImg: autoDraw = True
32.9256 	EXP 	slider_valence: autoDraw = True
32.9256 	EXP 	text: autoDraw = True
32.9256 	EXP 	text_3: autoDraw = True
33.4013 	DATA 	Mouse: Left button down, pos=(465,212)
33.4177 	EXP 	slider_valence: markerPos = 23.4296875
33.4177 	EXP 	unnamed Circle: pos = array([[-0.27777778, -0.6       ]])
33.4342 	EXP 	slider_valence: markerPos = 23.4296875
33.4509 	EXP 	slider_valence: markerPos = 23.4296875
33.4675 	EXP 	slider_valence: markerPos = 23.4296875
33.4843 	EXP 	slider_valence: markerPos = 23.4296875
33.5009 	EXP 	slider_valence: markerPos = 23.4296875
33.5177 	EXP 	slider_valence: markerPos = 23.275
33.5181 	DATA 	Mouse:  Left button up, pos=(464,212)
33.5343 	EXP 	slider_valence: markerPos = 23.0
33.5343 	EXP 	slider_valence: rating = 23.0
33.5343 	EXP 	unnamed Circle: pos = array([[-0.27777778, -0.6       ]])
33.6843 	DATA 	Keypress: space
33.7137 	EXP 	text_6: autoDraw = False
33.7137 	EXP 	image_1: autoDraw = False
33.7137 	EXP 	ValenceImg: autoDraw = False
33.7137 	EXP 	slider_valence: autoDraw = False
33.7137 	EXP 	text: autoDraw = False
33.7137 	EXP 	text_3: autoDraw = False
33.7137 	EXP 	text_5: text = 'coward'
33.7137 	EXP 	image_2: image = 'Pictures/1040.jpg'
33.7137 	EXP 	slider_arousal: markerPos = None
33.7137 	EXP 	slider_arousal: markerPos = None
33.7137 	EXP 	slider_arousal: rating = None
33.7137 	EXP 	text_5: autoDraw = True
33.7137 	EXP 	image_2: autoDraw = True
33.7137 	EXP 	Arousalimage: autoDraw = True
33.7137 	EXP 	slider_arousal: autoDraw = True
33.7137 	EXP 	text_2: autoDraw = True
33.7137 	EXP 	text_4: autoDraw = True
34.0575 	DATA 	Mouse: Left button down, pos=(417,213)
34.0840 	EXP 	slider_arousal: markerPos = 16.0046875
34.0840 	EXP 	unnamed Circle: pos = array([[-0.34848485, -0.6       ]])
34.1007 	EXP 	slider_arousal: markerPos = 16.0046875
34.1174 	EXP 	slider_arousal: markerPos = 16.0046875
34.1341 	EXP 	slider_arousal: markerPos = 16.0046875
34.1510 	EXP 	slider_arousal: markerPos = 16.0046875
34.1678 	EXP 	slider_arousal: markerPos = 16.0046875
34.1680 	DATA 	Mouse:  Left button up, pos=(417,213)
34.1841 	EXP 	slider_arousal: markerPos = 16.0
34.1841 	EXP 	slider_arousal: rating = 16.0
34.1841 	EXP 	unnamed Circle: pos = array([[-0.34848485, -0.6       ]])
34.4874 	DATA 	Keypress: space
34.5021 	EXP 	New trial (rep=0, index=8): OrderedDict([('words', 'dollar'), ('images', None)])
34.5177 	EXP 	text_5: autoDraw = False
34.5177 	EXP 	image_2: autoDraw = False
34.5177 	EXP 	Arousalimage: autoDraw = False
34.5177 	EXP 	slider_arousal: autoDraw = False
34.5177 	EXP 	text_2: autoDraw = False
34.5177 	EXP 	text_4: autoDraw = False
34.5177 	EXP 	text_6: text = 'dollar'
34.5177 	EXP 	image_1: image = None
34.5177 	EXP 	slider_valence: markerPos = None
34.5177 	EXP 	slider_valence: markerPos = None
34.5177 	EXP 	slider_valence: rating = None
34.5177 	EXP 	text_6: autoDraw = True
34.5177 	EXP 	image_1: autoDraw = True
34.5177 	EXP 	ValenceImg: autoDraw = True
34.5177 	EXP 	slider_valence: autoDraw = True
34.5177 	EXP 	text: autoDraw = True
34.5177 	EXP 	text_3: autoDraw = True
35.0023 	DATA 	Mouse: Left button down, pos=(583,202)
35.0178 	EXP 	slider_valence: markerPos = 41.682812500000004
35.0178 	EXP 	unnamed Circle: pos = array([[-0.08585859, -0.6       ]])
35.0344 	EXP 	slider_valence: markerPos = 41.682812500000004
35.0510 	EXP 	slider_valence: markerPos = 41.682812500000004
35.0678 	EXP 	slider_valence: markerPos = 41.682812500000004
35.0839 	EXP 	slider_valence: markerPos = 41.682812500000004
35.0842 	DATA 	Mouse:  Left button up, pos=(584,202)
35.1006 	EXP 	slider_valence: markerPos = 42.0
35.1006 	EXP 	slider_valence: rating = 42.0
35.1006 	EXP 	unnamed Circle: pos = array([[-0.08585859, -0.6       ]])
35.1852 	DATA 	Keypress: space
35.2007 	EXP 	text_6: autoDraw = False
35.2007 	EXP 	image_1: autoDraw = False
35.2007 	EXP 	ValenceImg: autoDraw = False
35.2007 	EXP 	slider_valence: autoDraw = False
35.2007 	EXP 	text: autoDraw = False
35.2007 	EXP 	text_3: autoDraw = False
35.2007 	EXP 	text_5: text = 'dollar'
35.2007 	EXP 	image_2: image = None
35.2007 	EXP 	slider_arousal: markerPos = None
35.2007 	EXP 	slider_arousal: markerPos = None
35.2007 	EXP 	slider_arousal: rating = None
35.2007 	EXP 	text_5: autoDraw = True
35.2007 	EXP 	image_2: autoDraw = True
35.2007 	EXP 	Arousalimage: autoDraw = True
35.2007 	EXP 	slider_arousal: autoDraw = True
35.2007 	EXP 	text_2: autoDraw = True
35.2007 	EXP 	text_4: autoDraw = True
35.5848 	DATA 	Mouse: Left button down, pos=(665,197)
35.6010 	EXP 	slider_arousal: markerPos = 54.3671875
35.6010 	EXP 	unnamed Circle: pos = array([[ 0.03535354, -0.6       ]])
35.6176 	EXP 	slider_arousal: markerPos = 54.3671875
35.6342 	EXP 	slider_arousal: markerPos = 54.3671875
35.6505 	EXP 	slider_arousal: markerPos = 54.3671875
35.6673 	EXP 	slider_arousal: markerPos = 54.3671875
35.6840 	EXP 	slider_arousal: markerPos = 54.3671875
35.7005 	EXP 	slider_arousal: markerPos = 54.3671875
35.7007 	DATA 	Mouse:  Left button up, pos=(665,197)
35.7173 	EXP 	slider_arousal: markerPos = 54.0
35.7173 	EXP 	slider_arousal: rating = 54.0
35.7173 	EXP 	unnamed Circle: pos = array([[ 0.03535354, -0.6       ]])
35.8709 	DATA 	Keypress: space
35.8718 	EXP 	New trial (rep=0, index=9): OrderedDict([('words', 'bunny'), ('images', None)])
35.8841 	EXP 	text_5: autoDraw = False
35.8841 	EXP 	image_2: autoDraw = False
35.8841 	EXP 	Arousalimage: autoDraw = False
35.8841 	EXP 	slider_arousal: autoDraw = False
35.8841 	EXP 	text_2: autoDraw = False
35.8841 	EXP 	text_4: autoDraw = False
35.8841 	EXP 	text_6: text = 'bunny'
35.8841 	EXP 	image_1: image = None
35.8841 	EXP 	slider_valence: markerPos = None
35.8841 	EXP 	slider_valence: markerPos = None
35.8841 	EXP 	slider_valence: rating = None
35.8841 	EXP 	text_6: autoDraw = True
35.8841 	EXP 	image_1: autoDraw = True
35.8841 	EXP 	ValenceImg: autoDraw = True
35.8841 	EXP 	slider_valence: autoDraw = True
35.8841 	EXP 	text: autoDraw = True
35.8841 	EXP 	text_3: autoDraw = True
36.4013 	DATA 	Mouse: Left button down, pos=(730,194)
36.4174 	EXP 	slider_valence: markerPos = 64.5765625
36.4174 	EXP 	unnamed Circle: pos = array([[ 0.14646465, -0.6       ]])
36.4343 	EXP 	slider_valence: markerPos = 64.5765625
36.4508 	EXP 	slider_valence: markerPos = 64.5765625
36.4675 	EXP 	slider_valence: markerPos = 64.5765625
36.4842 	EXP 	slider_valence: markerPos = 64.5765625
36.4876 	DATA 	Mouse:  Left button up, pos=(731,194)
36.5006 	EXP 	slider_valence: markerPos = 64.5765625
36.5171 	EXP 	slider_valence: markerPos = 65.0
36.5171 	EXP 	slider_valence: rating = 65.0
36.5171 	EXP 	unnamed Circle: pos = array([[ 0.14646465, -0.6       ]])
36.6181 	DATA 	Keypress: space
36.6339 	EXP 	text_6: autoDraw = False
36.6339 	EXP 	image_1: autoDraw = False
36.6339 	EXP 	ValenceImg: autoDraw = False
36.6339 	EXP 	slider_valence: autoDraw = False
36.6339 	EXP 	text: autoDraw = False
36.6339 	EXP 	text_3: autoDraw = False
36.6339 	EXP 	text_5: text = 'bunny'
36.6339 	EXP 	image_2: image = None
36.6339 	EXP 	slider_arousal: markerPos = None
36.6339 	EXP 	slider_arousal: markerPos = None
36.6339 	EXP 	slider_arousal: rating = None
36.6339 	EXP 	text_5: autoDraw = True
36.6339 	EXP 	image_2: autoDraw = True
36.6339 	EXP 	Arousalimage: autoDraw = True
36.6339 	EXP 	slider_arousal: autoDraw = True
36.6339 	EXP 	text_2: autoDraw = True
36.6339 	EXP 	text_4: autoDraw = True
36.9518 	DATA 	Mouse: Left button down, pos=(809,198)
36.9679 	EXP 	slider_arousal: markerPos = 76.64218749999999
36.9679 	EXP 	unnamed Circle: pos = array([[ 0.26767677, -0.6       ]])
36.9844 	EXP 	slider_arousal: markerPos = 76.64218749999999
37.0012 	EXP 	slider_arousal: markerPos = 76.64218749999999
37.0177 	EXP 	slider_arousal: markerPos = 76.64218749999999
37.0338 	EXP 	slider_arousal: markerPos = 76.64218749999999
37.0340 	DATA 	Mouse:  Left button up, pos=(809,198)
37.0504 	EXP 	slider_arousal: markerPos = 77.0
37.0504 	EXP 	slider_arousal: rating = 77.0
37.0504 	EXP 	unnamed Circle: pos = array([[ 0.26767677, -0.6       ]])
37.1525 	DATA 	Keypress: space
37.1545 	EXP 	New trial (rep=0, index=10): OrderedDict([('words', 'startled'), ('images', None)])
37.1679 	EXP 	text_5: autoDraw = False
37.1679 	EXP 	image_2: autoDraw = False
37.1679 	EXP 	Arousalimage: autoDraw = False
37.1679 	EXP 	slider_arousal: autoDraw = False
37.1679 	EXP 	text_2: autoDraw = False
37.1679 	EXP 	text_4: autoDraw = False
37.1679 	EXP 	text_6: text = 'startled'
37.1679 	EXP 	image_1: image = None
37.1679 	EXP 	slider_valence: markerPos = None
37.1679 	EXP 	slider_valence: markerPos = None
37.1679 	EXP 	slider_valence: rating = None
37.1679 	EXP 	text_6: autoDraw = True
37.1679 	EXP 	image_1: autoDraw = True
37.1679 	EXP 	ValenceImg: autoDraw = True
37.1679 	EXP 	slider_valence: autoDraw = True
37.1679 	EXP 	text: autoDraw = True
37.1679 	EXP 	text_3: autoDraw = True
37.5863 	DATA 	Mouse: Left button down, pos=(717,189)
37.7006 	DATA 	Mouse:  Left button up, pos=(708,189)
38.0853 	DATA 	Mouse: Left button down, pos=(582,209)
38.1014 	EXP 	slider_valence: markerPos = 41.528124999999996
38.1014 	EXP 	unnamed Circle: pos = array([[-0.08585859, -0.6       ]])
38.1181 	EXP 	slider_valence: markerPos = 41.528124999999996
38.1341 	EXP 	slider_valence: markerPos = 41.528124999999996
38.1507 	EXP 	slider_valence: markerPos = 41.528124999999996
38.1676 	EXP 	slider_valence: markerPos = 41.528124999999996
38.1843 	EXP 	slider_valence: markerPos = 41.528124999999996
38.1845 	DATA 	Mouse:  Left button up, pos=(582,209)
38.2003 	EXP 	slider_valence: markerPos = 42.0
38.2003 	EXP 	slider_valence: rating = 42.0
38.2003 	EXP 	unnamed Circle: pos = array([[-0.08585859, -0.6       ]])
38.5173 	DATA 	Keypress: space
38.5338 	EXP 	text_6: autoDraw = False
38.5338 	EXP 	image_1: autoDraw = False
38.5338 	EXP 	ValenceImg: autoDraw = False
38.5338 	EXP 	slider_valence: autoDraw = False
38.5338 	EXP 	text: autoDraw = False
38.5338 	EXP 	text_3: autoDraw = False
38.5338 	EXP 	text_5: text = 'startled'
38.5338 	EXP 	image_2: image = None
38.5338 	EXP 	slider_arousal: markerPos = None
38.5338 	EXP 	slider_arousal: markerPos = None
38.5338 	EXP 	slider_arousal: rating = None
38.5338 	EXP 	text_5: autoDraw = True
38.5338 	EXP 	image_2: autoDraw = True
38.5338 	EXP 	Arousalimage: autoDraw = True
38.5338 	EXP 	slider_arousal: autoDraw = True
38.5338 	EXP 	text_2: autoDraw = True
38.5338 	EXP 	text_4: autoDraw = True
38.8849 	DATA 	Mouse: Left button down, pos=(428,222)
38.9837 	DATA 	Mouse:  Left button up, pos=(428,222)
39.1006 	DATA 	Keypress: space
39.1020 	EXP 	New trial (rep=0, index=11): OrderedDict([('words', 'cozy'), ('images', None)])
39.1175 	EXP 	text_5: autoDraw = False
39.1175 	EXP 	image_2: autoDraw = False
39.1175 	EXP 	Arousalimage: autoDraw = False
39.1175 	EXP 	slider_arousal: autoDraw = False
39.1175 	EXP 	text_2: autoDraw = False
39.1175 	EXP 	text_4: autoDraw = False
39.1175 	EXP 	text_6: text = 'cozy'
39.1175 	EXP 	image_1: image = None
39.1175 	EXP 	slider_valence: markerPos = None
39.1175 	EXP 	slider_valence: markerPos = None
39.1175 	EXP 	slider_valence: rating = None
39.1175 	EXP 	text_6: autoDraw = True
39.1175 	EXP 	image_1: autoDraw = True
39.1175 	EXP 	ValenceImg: autoDraw = True
39.1175 	EXP 	slider_valence: autoDraw = True
39.1175 	EXP 	text: autoDraw = True
39.1175 	EXP 	text_3: autoDraw = True
40.1014 	DATA 	Keypress: space
40.1170 	EXP 	text_6: autoDraw = False
40.1170 	EXP 	image_1: autoDraw = False
40.1170 	EXP 	ValenceImg: autoDraw = False
40.1170 	EXP 	slider_valence: autoDraw = False
40.1170 	EXP 	text: autoDraw = False
40.1170 	EXP 	text_3: autoDraw = False
40.1170 	EXP 	text_5: text = 'cozy'
40.1170 	EXP 	image_2: image = None
40.1170 	EXP 	slider_arousal: markerPos = None
40.1170 	EXP 	slider_arousal: markerPos = None
40.1170 	EXP 	slider_arousal: rating = None
40.1170 	EXP 	text_5: autoDraw = True
40.1170 	EXP 	image_2: autoDraw = True
40.1170 	EXP 	Arousalimage: autoDraw = True
40.1170 	EXP 	slider_arousal: autoDraw = True
40.1170 	EXP 	text_2: autoDraw = True
40.1170 	EXP 	text_4: autoDraw = True
41.4505 	DATA 	Keypress: space
41.4519 	EXP 	New trial (rep=0, index=12): OrderedDict([('words', None), ('images', 'Pictures/1080.jpg')])
41.5028 	EXP 	text_5: autoDraw = False
41.5028 	EXP 	image_2: autoDraw = False
41.5028 	EXP 	Arousalimage: autoDraw = False
41.5028 	EXP 	slider_arousal: autoDraw = False
41.5028 	EXP 	text_2: autoDraw = False
41.5028 	EXP 	text_4: autoDraw = False
41.5028 	EXP 	text_6: text = 'cozy'
41.5028 	EXP 	image_1: image = 'Pictures/1080.jpg'
41.5028 	EXP 	slider_valence: markerPos = None
41.5028 	EXP 	slider_valence: markerPos = None
41.5028 	EXP 	slider_valence: rating = None
41.5028 	EXP 	text_6: autoDraw = True
41.5028 	EXP 	image_1: autoDraw = True
41.5028 	EXP 	ValenceImg: autoDraw = True
41.5028 	EXP 	slider_valence: autoDraw = True
41.5028 	EXP 	text: autoDraw = True
41.5028 	EXP 	text_3: autoDraw = True
42.0556 	DATA 	Keypress: space
42.1021 	EXP 	text_6: autoDraw = False
42.1021 	EXP 	image_1: autoDraw = False
42.1021 	EXP 	ValenceImg: autoDraw = False
42.1021 	EXP 	slider_valence: autoDraw = False
42.1021 	EXP 	text: autoDraw = False
42.1021 	EXP 	text_3: autoDraw = False
42.1021 	EXP 	text_5: text = 'cozy'
42.1021 	EXP 	image_2: image = 'Pictures/1080.jpg'
42.1021 	EXP 	slider_arousal: markerPos = None
42.1021 	EXP 	slider_arousal: markerPos = None
42.1021 	EXP 	slider_arousal: rating = None
42.1021 	EXP 	text_5: autoDraw = True
42.1021 	EXP 	image_2: autoDraw = True
42.1021 	EXP 	Arousalimage: autoDraw = True
42.1021 	EXP 	slider_arousal: autoDraw = True
42.1021 	EXP 	text_2: autoDraw = True
42.1021 	EXP 	text_4: autoDraw = True
42.7838 	DATA 	Keypress: space
42.7855 	EXP 	New trial (rep=0, index=13): OrderedDict([('words', 'impair'), ('images', None)])
42.8038 	EXP 	text_5: autoDraw = False
42.8038 	EXP 	image_2: autoDraw = False
42.8038 	EXP 	Arousalimage: autoDraw = False
42.8038 	EXP 	slider_arousal: autoDraw = False
42.8038 	EXP 	text_2: autoDraw = False
42.8038 	EXP 	text_4: autoDraw = False
42.8038 	EXP 	text_6: text = 'impair'
42.8038 	EXP 	image_1: image = None
42.8038 	EXP 	slider_valence: markerPos = None
42.8038 	EXP 	slider_valence: markerPos = None
42.8038 	EXP 	slider_valence: rating = None
42.8038 	EXP 	text_6: autoDraw = True
42.8038 	EXP 	image_1: autoDraw = True
42.8038 	EXP 	ValenceImg: autoDraw = True
42.8038 	EXP 	slider_valence: autoDraw = True
42.8038 	EXP 	text: autoDraw = True
42.8038 	EXP 	text_3: autoDraw = True
43.4011 	DATA 	Keypress: space
43.4206 	EXP 	text_6: autoDraw = False
43.4206 	EXP 	image_1: autoDraw = False
43.4206 	EXP 	ValenceImg: autoDraw = False
43.4206 	EXP 	slider_valence: autoDraw = False
43.4206 	EXP 	text: autoDraw = False
43.4206 	EXP 	text_3: autoDraw = False
43.4206 	EXP 	text_5: text = 'impair'
43.4206 	EXP 	image_2: image = None
43.4206 	EXP 	slider_arousal: markerPos = None
43.4206 	EXP 	slider_arousal: markerPos = None
43.4206 	EXP 	slider_arousal: rating = None
43.4206 	EXP 	text_5: autoDraw = True
43.4206 	EXP 	image_2: autoDraw = True
43.4206 	EXP 	Arousalimage: autoDraw = True
43.4206 	EXP 	slider_arousal: autoDraw = True
43.4206 	EXP 	text_2: autoDraw = True
43.4206 	EXP 	text_4: autoDraw = True
44.1845 	DATA 	Keypress: space
44.1873 	EXP 	New trial (rep=0, index=14): OrderedDict([('words', 'python'), ('images', None)])
44.2022 	EXP 	text_5: autoDraw = False
44.2022 	EXP 	image_2: autoDraw = False
44.2022 	EXP 	Arousalimage: autoDraw = False
44.2022 	EXP 	slider_arousal: autoDraw = False
44.2022 	EXP 	text_2: autoDraw = False
44.2022 	EXP 	text_4: autoDraw = False
44.2022 	EXP 	text_6: text = 'python'
44.2022 	EXP 	image_1: image = None
44.2022 	EXP 	slider_valence: markerPos = None
44.2022 	EXP 	slider_valence: markerPos = None
44.2022 	EXP 	slider_valence: rating = None
44.2022 	EXP 	text_6: autoDraw = True
44.2022 	EXP 	image_1: autoDraw = True
44.2022 	EXP 	ValenceImg: autoDraw = True
44.2022 	EXP 	slider_valence: autoDraw = True
44.2022 	EXP 	text: autoDraw = True
44.2022 	EXP 	text_3: autoDraw = True
44.8671 	DATA 	Keypress: space
44.8847 	EXP 	text_6: autoDraw = False
44.8847 	EXP 	image_1: autoDraw = False
44.8847 	EXP 	ValenceImg: autoDraw = False
44.8847 	EXP 	slider_valence: autoDraw = False
44.8847 	EXP 	text: autoDraw = False
44.8847 	EXP 	text_3: autoDraw = False
44.8847 	EXP 	text_5: text = 'python'
44.8847 	EXP 	image_2: image = None
44.8847 	EXP 	slider_arousal: markerPos = None
44.8847 	EXP 	slider_arousal: markerPos = None
44.8847 	EXP 	slider_arousal: rating = None
44.8847 	EXP 	text_5: autoDraw = True
44.8847 	EXP 	image_2: autoDraw = True
44.8847 	EXP 	Arousalimage: autoDraw = True
44.8847 	EXP 	slider_arousal: autoDraw = True
44.8847 	EXP 	text_2: autoDraw = True
44.8847 	EXP 	text_4: autoDraw = True
46.2009 	DATA 	Keypress: space
46.2030 	EXP 	New trial (rep=0, index=15): OrderedDict([('words', None), ('images', 'Pictures/1070.jpg')])
46.2510 	EXP 	text_5: autoDraw = False
46.2510 	EXP 	image_2: autoDraw = False
46.2510 	EXP 	Arousalimage: autoDraw = False
46.2510 	EXP 	slider_arousal: autoDraw = False
46.2510 	EXP 	text_2: autoDraw = False
46.2510 	EXP 	text_4: autoDraw = False
46.2510 	EXP 	text_6: text = 'python'
46.2510 	EXP 	image_1: image = 'Pictures/1070.jpg'
46.2510 	EXP 	slider_valence: markerPos = None
46.2510 	EXP 	slider_valence: markerPos = None
46.2510 	EXP 	slider_valence: rating = None
46.2510 	EXP 	text_6: autoDraw = True
46.2510 	EXP 	image_1: autoDraw = True
