3.7832 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002081EE78E48>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002081F510390>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1280, 1024]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.9972 	EXP 	text_3: autoDraw = False
14.9972 	EXP 	image_2: image = None
14.9972 	EXP 	slider_arousal: markerPos = None
14.9972 	EXP 	slider_arousal: markerPos = None
14.9972 	EXP 	slider_arousal: rating = None
14.9972 	EXP 	image_2: autoDraw = True
14.9972 	EXP 	Arousalimage: autoDraw = True
14.9972 	EXP 	slider_arousal: autoDraw = True
14.9972 	EXP 	text_2: autoDraw = True
14.9972 	EXP 	text_4: autoDraw = True
15.4805 	DATA 	Keypress: space
15.4823 	EXP 	New trial (rep=0, index=3): OrderedDict([('words', 'statue'), ('images', None)])
15.4967 	EXP 	image_2: autoDraw = False
15.4967 	EXP 	Arousalimage: autoDraw = False
15.4967 	EXP 	slider_arousal: autoDraw = False
15.4967 	EXP 	text_2: autoDraw = False
15.4967 	EXP 	text_4: autoDraw = False
15.4967 	EXP 	image_1: image = None
15.4967 	EXP 	slider_valence: markerPos = None
15.4967 	EXP 	slider_valence: markerPos = None
15.4967 	EXP 	slider_valence: rating = None
15.4967 	EXP 	image_1: autoDraw = True
15.4967 	EXP 	ValenceImg: autoDraw = True
15.4967 	EXP 	slider_valence: autoDraw = True
15.4967 	EXP 	text: autoDraw = True
15.4967 	EXP 	text_3: autoDraw = True
15.8977 	DATA 	Keypress: space
15.9139 	EXP 	image_1: autoDraw = False
15.9139 	EXP 	ValenceImg: autoDraw = False
15.9139 	EXP 	slider_valence: autoDraw = False
15.9139 	EXP 	text: autoDraw = False
15.9139 	EXP 	text_3: autoDraw = False
15.9139 	EXP 	image_2: image = None
15.9139 	EXP 	slider_arousal: markerPos = None
15.9139 	EXP 	slider_arousal: markerPos = None
15.9139 	EXP 	slider_arousal: rating = None
15.9139 	EXP 	image_2: autoDraw = True
15.9139 	EXP 	Arousalimage: autoDraw = True
15.9139 	EXP 	slider_arousal: autoDraw = True
15.9139 	EXP 	text_2: autoDraw = True
15.9139 	EXP 	text_4: autoDraw = True
16.2801 	DATA 	Keypress: space
16.2808 	EXP 	New trial (rep=0, index=4): OrderedDict([('words', 'birthday'), ('images', None)])
16.2962 	EXP 	image_2: autoDraw = False
16.2962 	EXP 	Arousalimage: autoDraw = False
16.2962 	EXP 	slider_arousal: autoDraw = False
16.2962 	EXP 	text_2: autoDraw = False
16.2962 	EXP 	text_4: autoDraw = False
16.2962 	EXP 	image_1: image = None
16.2962 	EXP 	slider_valence: markerPos = None
16.2962 	EXP 	slider_valence: markerPos = None
16.2962 	EXP 	slider_valence: rating = None
16.2962 	EXP 	image_1: autoDraw = True
16.2962 	EXP 	ValenceImg: autoDraw = True
16.2962 	EXP 	slider_valence: autoDraw = True
16.2962 	EXP 	text: autoDraw = True
16.2962 	EXP 	text_3: autoDraw = True
16.5633 	DATA 	Keypress: space
16.5796 	EXP 	image_1: autoDraw = False
16.5796 	EXP 	ValenceImg: autoDraw = False
16.5796 	EXP 	slider_valence: autoDraw = False
16.5796 	EXP 	text: autoDraw = False
16.5796 	EXP 	text_3: autoDraw = False
16.5796 	EXP 	image_2: image = None
16.5796 	EXP 	slider_arousal: markerPos = None
16.5796 	EXP 	slider_arousal: markerPos = None
16.5796 	EXP 	slider_arousal: rating = None
16.5796 	EXP 	image_2: autoDraw = True
16.5796 	EXP 	Arousalimage: autoDraw = True
16.5796 	EXP 	slider_arousal: autoDraw = True
16.5796 	EXP 	text_2: autoDraw = True
16.5796 	EXP 	text_4: autoDraw = True
16.8309 	DATA 	Keypress: space
16.8329 	EXP 	New trial (rep=0, index=5): OrderedDict([('words', 'coward'), ('images', None)])
16.8462 	EXP 	image_2: autoDraw = False
16.8462 	EXP 	Arousalimage: autoDraw = False
16.8462 	EXP 	slider_arousal: autoDraw = False
16.8462 	EXP 	text_2: autoDraw = False
16.8462 	EXP 	text_4: autoDraw = False
16.8462 	EXP 	image_1: image = None
16.8462 	EXP 	slider_valence: markerPos = None
16.8462 	EXP 	slider_valence: markerPos = None
16.8462 	EXP 	slider_valence: rating = None
16.8462 	EXP 	image_1: autoDraw = True
16.8462 	EXP 	ValenceImg: autoDraw = True
16.8462 	EXP 	slider_valence: autoDraw = True
16.8462 	EXP 	text: autoDraw = True
16.8462 	EXP 	text_3: autoDraw = True
17.0642 	DATA 	Keypress: space
17.0803 	EXP 	image_1: autoDraw = False
17.0803 	EXP 	ValenceImg: autoDraw = False
17.0803 	EXP 	slider_valence: autoDraw = False
17.0803 	EXP 	text: autoDraw = False
17.0803 	EXP 	text_3: autoDraw = False
17.0803 	EXP 	image_2: image = None
17.0803 	EXP 	slider_arousal: markerPos = None
17.0803 	EXP 	slider_arousal: markerPos = None
17.0803 	EXP 	slider_arousal: rating = None
17.0803 	EXP 	image_2: autoDraw = True
17.0803 	EXP 	Arousalimage: autoDraw = True
17.0803 	EXP 	slider_arousal: autoDraw = True
17.0803 	EXP 	text_2: autoDraw = True
17.0803 	EXP 	text_4: autoDraw = True
17.2808 	DATA 	Keypress: space
17.2826 	EXP 	New trial (rep=0, index=6): OrderedDict([('words', 'cozy'), ('images', None)])
17.2970 	EXP 	image_2: autoDraw = False
17.2970 	EXP 	Arousalimage: autoDraw = False
17.2970 	EXP 	slider_arousal: autoDraw = False
17.2970 	EXP 	text_2: autoDraw = False
17.2970 	EXP 	text_4: autoDraw = False
17.2970 	EXP 	image_1: image = None
17.2970 	EXP 	slider_valence: markerPos = None
17.2970 	EXP 	slider_valence: markerPos = None
17.2970 	EXP 	slider_valence: rating = None
17.2970 	EXP 	image_1: autoDraw = True
17.2970 	EXP 	ValenceImg: autoDraw = True
17.2970 	EXP 	slider_valence: autoDraw = True
17.2970 	EXP 	text: autoDraw = True
17.2970 	EXP 	text_3: autoDraw = True
17.4807 	DATA 	Keypress: space
17.4968 	EXP 	image_1: autoDraw = False
17.4968 	EXP 	ValenceImg: autoDraw = False
17.4968 	EXP 	slider_valence: autoDraw = False
17.4968 	EXP 	text: autoDraw = False
17.4968 	EXP 	text_3: autoDraw = False
17.4968 	EXP 	image_2: image = None
17.4968 	EXP 	slider_arousal: markerPos = None
17.4968 	EXP 	slider_arousal: markerPos = None
17.4968 	EXP 	slider_arousal: rating = None
17.4968 	EXP 	image_2: autoDraw = True
17.4968 	EXP 	Arousalimage: autoDraw = True
17.4968 	EXP 	slider_arousal: autoDraw = True
17.4968 	EXP 	text_2: autoDraw = True
17.4968 	EXP 	text_4: autoDraw = True
17.6809 	DATA 	Keypress: space
17.6828 	EXP 	New trial (rep=0, index=7): OrderedDict([('words', 'table'), ('images', None)])
17.6970 	EXP 	image_2: autoDraw = False
17.6970 	EXP 	Arousalimage: autoDraw = False
17.6970 	EXP 	slider_arousal: autoDraw = False
17.6970 	EXP 	text_2: autoDraw = False
17.6970 	EXP 	text_4: autoDraw = False
17.6970 	EXP 	image_1: image = None
17.6970 	EXP 	slider_valence: markerPos = None
17.6970 	EXP 	slider_valence: markerPos = None
17.6970 	EXP 	slider_valence: rating = None
17.6970 	EXP 	image_1: autoDraw = True
17.6970 	EXP 	ValenceImg: autoDraw = True
17.6970 	EXP 	slider_valence: autoDraw = True
17.6970 	EXP 	text: autoDraw = True
17.6970 	EXP 	text_3: autoDraw = True
17.8809 	DATA 	Keypress: space
17.8971 	EXP 	image_1: autoDraw = False
17.8971 	EXP 	ValenceImg: autoDraw = False
17.8971 	EXP 	slider_valence: autoDraw = False
17.8971 	EXP 	text: autoDraw = False
17.8971 	EXP 	text_3: autoDraw = False
17.8971 	EXP 	image_2: image = None
17.8971 	EXP 	slider_arousal: markerPos = None
17.8971 	EXP 	slider_arousal: markerPos = None
17.8971 	EXP 	slider_arousal: rating = None
17.8971 	EXP 	image_2: autoDraw = True
17.8971 	EXP 	Arousalimage: autoDraw = True
17.8971 	EXP 	slider_arousal: autoDraw = True
17.8971 	EXP 	text_2: autoDraw = True
17.8971 	EXP 	text_4: autoDraw = True
18.0798 	DATA 	Keypress: space
18.0805 	EXP 	New trial (rep=0, index=8): OrderedDict([('words', 'divorce'), ('images', None)])
18.0960 	EXP 	image_2: autoDraw = False
18.0960 	EXP 	Arousalimage: autoDraw = False
18.0960 	EXP 	slider_arousal: autoDraw = False
18.0960 	EXP 	text_2: autoDraw = False
18.0960 	EXP 	text_4: autoDraw = False
18.0960 	EXP 	image_1: image = None
18.0960 	EXP 	slider_valence: markerPos = None
18.0960 	EXP 	slider_valence: markerPos = None
18.0960 	EXP 	slider_valence: rating = None
18.0960 	EXP 	image_1: autoDraw = True
18.0960 	EXP 	ValenceImg: autoDraw = True
18.0960 	EXP 	slider_valence: autoDraw = True
18.0960 	EXP 	text: autoDraw = True
18.0960 	EXP 	text_3: autoDraw = True
18.2796 	DATA 	Keypress: space
18.2959 	EXP 	image_1: autoDraw = False
18.2959 	EXP 	ValenceImg: autoDraw = False
18.2959 	EXP 	slider_valence: autoDraw = False
18.2959 	EXP 	text: autoDraw = False
18.2959 	EXP 	text_3: autoDraw = False
18.2959 	EXP 	image_2: image = None
18.2959 	EXP 	slider_arousal: markerPos = None
18.2959 	EXP 	slider_arousal: markerPos = None
18.2959 	EXP 	slider_arousal: rating = None
18.2959 	EXP 	image_2: autoDraw = True
18.2959 	EXP 	Arousalimage: autoDraw = True
18.2959 	EXP 	slider_arousal: autoDraw = True
18.2959 	EXP 	text_2: autoDraw = True
18.2959 	EXP 	text_4: autoDraw = True
18.4638 	DATA 	Keypress: space
18.4655 	EXP 	New trial (rep=0, index=9): OrderedDict([('words', 'python'), ('images', None)])
18.4798 	EXP 	image_2: autoDraw = False
18.4798 	EXP 	Arousalimage: autoDraw = False
18.4798 	EXP 	slider_arousal: autoDraw = False
18.4798 	EXP 	text_2: autoDraw = False
18.4798 	EXP 	text_4: autoDraw = False
18.4798 	EXP 	image_1: image = None
18.4798 	EXP 	slider_valence: markerPos = None
18.4798 	EXP 	slider_valence: markerPos = None
18.4798 	EXP 	slider_valence: rating = None
18.4798 	EXP 	image_1: autoDraw = True
18.4798 	EXP 	ValenceImg: autoDraw = True
18.4798 	EXP 	slider_valence: autoDraw = True
18.4798 	EXP 	text: autoDraw = True
18.4798 	EXP 	text_3: autoDraw = True
18.6475 	DATA 	Keypress: space
18.6636 	EXP 	image_1: autoDraw = False
18.6636 	EXP 	ValenceImg: autoDraw = False
18.6636 	EXP 	slider_valence: autoDraw = False
18.6636 	EXP 	text: autoDraw = False
18.6636 	EXP 	text_3: autoDraw = False
18.6636 	EXP 	image_2: image = None
18.6636 	EXP 	slider_arousal: markerPos = None
18.6636 	EXP 	slider_arousal: markerPos = None
18.6636 	EXP 	slider_arousal: rating = None
18.6636 	EXP 	image_2: autoDraw = True
18.6636 	EXP 	Arousalimage: autoDraw = True
18.6636 	EXP 	slider_arousal: autoDraw = True
18.6636 	EXP 	text_2: autoDraw = True
18.6636 	EXP 	text_4: autoDraw = True
18.8626 	DATA 	Keypress: space
18.8632 	EXP 	New trial (rep=0, index=10): OrderedDict([('words', 'dollar'), ('images', None)])
18.8792 	EXP 	image_2: autoDraw = False
18.8792 	EXP 	Arousalimage: autoDraw = False
18.8792 	EXP 	slider_arousal: autoDraw = False
18.8792 	EXP 	text_2: autoDraw = False
18.8792 	EXP 	text_4: autoDraw = False
18.8792 	EXP 	image_1: image = None
18.8792 	EXP 	slider_valence: markerPos = None
18.8792 	EXP 	slider_valence: markerPos = None
18.8792 	EXP 	slider_valence: rating = None
18.8792 	EXP 	image_1: autoDraw = True
18.8792 	EXP 	ValenceImg: autoDraw = True
18.8792 	EXP 	slider_valence: autoDraw = True
18.8792 	EXP 	text: autoDraw = True
18.8792 	EXP 	text_3: autoDraw = True
19.0645 	DATA 	Keypress: space
19.0802 	EXP 	image_1: autoDraw = False
19.0802 	EXP 	ValenceImg: autoDraw = False
19.0802 	EXP 	slider_valence: autoDraw = False
19.0802 	EXP 	text: autoDraw = False
19.0802 	EXP 	text_3: autoDraw = False
19.0802 	EXP 	image_2: image = None
19.0802 	EXP 	slider_arousal: markerPos = None
19.0802 	EXP 	slider_arousal: markerPos = None
19.0802 	EXP 	slider_arousal: rating = None
19.0802 	EXP 	image_2: autoDraw = True
19.0802 	EXP 	Arousalimage: autoDraw = True
19.0802 	EXP 	slider_arousal: autoDraw = True
19.0802 	EXP 	text_2: autoDraw = True
19.0802 	EXP 	text_4: autoDraw = True
19.2973 	DATA 	Keypress: space
19.2991 	EXP 	New trial (rep=0, index=11): OrderedDict([('words', 'impair'), ('images', None)])
19.3134 	EXP 	image_2: autoDraw = False
19.3134 	EXP 	Arousalimage: autoDraw = False
19.3134 	EXP 	slider_arousal: autoDraw = False
19.3134 	EXP 	text_2: autoDraw = False
19.3134 	EXP 	text_4: autoDraw = False
19.3134 	EXP 	image_1: image = None
19.3134 	EXP 	slider_valence: markerPos = None
19.3134 	EXP 	slider_valence: markerPos = None
19.3134 	EXP 	slider_valence: rating = None
19.3134 	EXP 	image_1: autoDraw = True
19.3134 	EXP 	ValenceImg: autoDraw = True
19.3134 	EXP 	slider_valence: autoDraw = True
19.3134 	EXP 	text: autoDraw = True
19.3134 	EXP 	text_3: autoDraw = True
19.4973 	DATA 	Keypress: space
19.5126 	EXP 	image_1: autoDraw = False
19.5126 	EXP 	ValenceImg: autoDraw = False
19.5126 	EXP 	slider_valence: autoDraw = False
19.5126 	EXP 	text: autoDraw = False
19.5126 	EXP 	text_3: autoDraw = False
19.5126 	EXP 	image_2: image = None
19.5126 	EXP 	slider_arousal: markerPos = None
19.5126 	EXP 	slider_arousal: markerPos = None
19.5126 	EXP 	slider_arousal: rating = None
19.5126 	EXP 	image_2: autoDraw = True
19.5126 	EXP 	Arousalimage: autoDraw = True
19.5126 	EXP 	slider_arousal: autoDraw = True
19.5126 	EXP 	text_2: autoDraw = True
19.5126 	EXP 	text_4: autoDraw = True
19.6804 	DATA 	Keypress: space
19.6822 	EXP 	New trial (rep=0, index=12): OrderedDict([('words', None), ('images', 'Pictures/1040.jpg')])
19.7453 	EXP 	image_2: autoDraw = False
19.7453 	EXP 	Arousalimage: autoDraw = False
19.7453 	EXP 	slider_arousal: autoDraw = False
19.7453 	EXP 	text_2: autoDraw = False
19.7453 	EXP 	text_4: autoDraw = False
19.7453 	EXP 	image_1: image = 'Pictures/1040.jpg'
19.7453 	EXP 	slider_valence: markerPos = None
19.7453 	EXP 	slider_valence: markerPos = None
19.7453 	EXP 	slider_valence: rating = None
19.7453 	EXP 	image_1: autoDraw = True
19.7453 	EXP 	ValenceImg: autoDraw = True
19.7453 	EXP 	slider_valence: autoDraw = True
19.7453 	EXP 	text: autoDraw = True
19.7453 	EXP 	text_3: autoDraw = True
19.8847 	DATA 	Keypress: space
19.9373 	EXP 	image_1: autoDraw = False
19.9373 	EXP 	ValenceImg: autoDraw = False
19.9373 	EXP 	slider_valence: autoDraw = False
19.9373 	EXP 	text: autoDraw = False
19.9373 	EXP 	text_3: autoDraw = False
19.9373 	EXP 	image_2: image = 'Pictures/1040.jpg'
19.9373 	EXP 	slider_arousal: markerPos = None
19.9373 	EXP 	slider_arousal: markerPos = None
19.9373 	EXP 	slider_arousal: rating = None
19.9373 	EXP 	image_2: autoDraw = True
19.9373 	EXP 	Arousalimage: autoDraw = True
19.9373 	EXP 	slider_arousal: autoDraw = True
19.9373 	EXP 	text_2: autoDraw = True
19.9373 	EXP 	text_4: autoDraw = True
21.0640 	DATA 	Mouse: Left button down, pos=(661,202)
21.0789 	EXP 	slider_arousal: markerPos = 53.7484375
21.0789 	EXP 	unnamed Circle: pos = array([[ 0.03535354, -0.6       ]])
21.0958 	EXP 	slider_arousal: markerPos = 53.7484375
21.1125 	EXP 	slider_arousal: markerPos = 53.7484375
21.1290 	EXP 	slider_arousal: markerPos = 53.7484375
21.1459 	EXP 	slider_arousal: markerPos = 53.7484375
21.1626 	EXP 	slider_arousal: markerPos = 53.59375
21.1792 	EXP 	slider_arousal: markerPos = 52.8203125
21.1792 	EXP 	unnamed Circle: pos = array([[ 0.02525253, -0.6       ]])
21.1960 	EXP 	slider_arousal: markerPos = 50.190625000000004
21.1960 	EXP 	unnamed Circle: pos = array([[-0.00505051, -0.6       ]])
21.2124 	EXP 	slider_arousal: markerPos = 48.334375
21.2124 	EXP 	unnamed Circle: pos = array([[-0.02525253, -0.6       ]])
21.2292 	EXP 	slider_arousal: markerPos = 46.168749999999996
21.2292 	EXP 	unnamed Circle: pos = array([[-0.04545455, -0.6       ]])
21.2459 	EXP 	slider_arousal: markerPos = 44.003125000000004
21.2459 	EXP 	unnamed Circle: pos = array([[-0.06565657, -0.6       ]])
21.2626 	EXP 	slider_arousal: markerPos = 41.8375
21.2626 	EXP 	unnamed Circle: pos = array([[-0.08585859, -0.6       ]])
21.2792 	EXP 	slider_arousal: markerPos = 40.4453125
21.2792 	EXP 	unnamed Circle: pos = array([[-0.10606061, -0.6       ]])
21.2959 	EXP 	slider_arousal: markerPos = 39.362500000000004
21.2959 	EXP 	unnamed Circle: pos = array([[-0.11616162, -0.6       ]])
21.3125 	EXP 	slider_arousal: markerPos = 38.74375
21.3291 	EXP 	slider_arousal: markerPos = 38.434374999999996
21.3291 	EXP 	unnamed Circle: pos = array([[-0.12626263, -0.6       ]])
21.3459 	EXP 	slider_arousal: markerPos = 38.125
21.3624 	EXP 	slider_arousal: markerPos = 37.9703125
21.3790 	EXP 	slider_arousal: markerPos = 37.9703125
21.3959 	EXP 	slider_arousal: markerPos = 37.660937499999996
21.4125 	EXP 	slider_arousal: markerPos = 37.3515625
21.4125 	EXP 	unnamed Circle: pos = array([[-0.13636364, -0.6       ]])
21.4291 	EXP 	slider_arousal: markerPos = 37.3515625
21.4458 	EXP 	slider_arousal: markerPos = 37.196875
21.4623 	EXP 	slider_arousal: markerPos = 37.196875
21.4787 	EXP 	slider_arousal: markerPos = 37.042187500000004
21.4790 	DATA 	Mouse:  Left button up, pos=(552,201)
21.4956 	EXP 	slider_arousal: markerPos = 37.0
21.4956 	EXP 	slider_arousal: rating = 37.0
21.4956 	EXP 	unnamed Circle: pos = array([[-0.13636364, -0.6       ]])
21.8804 	DATA 	Keypress: space
21.8824 	EXP 	New trial (rep=0, index=13): OrderedDict([('words', None), ('images', 'Pictures/1050.jpg')])
21.9454 	EXP 	image_2: autoDraw = False
21.9454 	EXP 	Arousalimage: autoDraw = False
21.9454 	EXP 	slider_arousal: autoDraw = False
21.9454 	EXP 	text_2: autoDraw = False
21.9454 	EXP 	text_4: autoDraw = False
21.9454 	EXP 	image_1: image = 'Pictures/1050.jpg'
21.9454 	EXP 	slider_valence: markerPos = None
21.9454 	EXP 	slider_valence: markerPos = None
21.9454 	EXP 	slider_valence: rating = None
21.9454 	EXP 	image_1: autoDraw = True
21.9454 	EXP 	ValenceImg: autoDraw = True
21.9454 	EXP 	slider_valence: autoDraw = True
21.9454 	EXP 	text: autoDraw = True
21.9454 	EXP 	text_3: autoDraw = True
22.7506 	DATA 	Mouse: Left button down, pos=(552,201)
22.7797 	EXP 	slider_valence: markerPos = 38.2796875
22.7797 	EXP 	unnamed Circle: pos = array([[-0.12626263, -0.6       ]])
22.7964 	EXP 	slider_valence: markerPos = 40.6
22.7964 	EXP 	unnamed Circle: pos = array([[-0.0959596, -0.6      ]])
22.8131 	EXP 	slider_valence: markerPos = 44.1578125
22.8131 	EXP 	unnamed Circle: pos = array([[-0.06565657, -0.6       ]])
22.8297 	EXP 	slider_valence: markerPos = 47.870312500000004
22.8297 	EXP 	unnamed Circle: pos = array([[-0.02525253, -0.6       ]])
22.8464 	EXP 	slider_valence: markerPos = 51.428125
22.8464 	EXP 	unnamed Circle: pos = array([[ 0.00505051, -0.6       ]])
22.8630 	EXP 	slider_valence: markerPos = 54.9859375
22.8630 	EXP 	unnamed Circle: pos = array([[ 0.04545455, -0.6       ]])
22.8797 	EXP 	slider_valence: markerPos = 58.54375
22.8797 	EXP 	unnamed Circle: pos = array([[ 0.08585859, -0.6       ]])
22.8963 	EXP 	slider_valence: markerPos = 62.1015625
22.8963 	EXP 	unnamed Circle: pos = array([[ 0.11616162, -0.6       ]])
22.9131 	EXP 	slider_valence: markerPos = 65.1953125
22.9131 	EXP 	unnamed Circle: pos = array([[ 0.14646465, -0.6       ]])
22.9297 	EXP 	slider_valence: markerPos = 67.67031250000001
22.9297 	EXP 	unnamed Circle: pos = array([[ 0.17676768, -0.6       ]])
22.9464 	EXP 	slider_valence: markerPos = 69.99062500000001
22.9464 	EXP 	unnamed Circle: pos = array([[ 0.1969697, -0.6      ]])
22.9630 	EXP 	slider_valence: markerPos = 71.53750000000001
22.9630 	EXP 	unnamed Circle: pos = array([[ 0.21717172, -0.6       ]])
22.9796 	EXP 	slider_valence: markerPos = 72.9296875
22.9796 	EXP 	unnamed Circle: pos = array([[ 0.22727273, -0.6       ]])
22.9964 	EXP 	slider_valence: markerPos = 73.39375
23.0130 	EXP 	slider_valence: markerPos = 73.703125
23.0130 	EXP 	unnamed Circle: pos = array([[ 0.23737374, -0.6       ]])
23.0297 	EXP 	slider_valence: markerPos = 73.703125
23.0463 	EXP 	slider_valence: markerPos = 73.703125
23.0623 	EXP 	slider_valence: markerPos = 73.703125
23.0627 	DATA 	Mouse:  Left button up, pos=(790,191)
23.0787 	EXP 	slider_valence: markerPos = 74.0
23.0787 	EXP 	slider_valence: rating = 74.0
23.0787 	EXP 	unnamed Circle: pos = array([[ 0.23737374, -0.6       ]])
23.5454 	DATA 	Keypress: space
23.5702 	EXP 	image_1: autoDraw = False
23.5702 	EXP 	ValenceImg: autoDraw = False
23.5702 	EXP 	slider_valence: autoDraw = False
23.5702 	EXP 	text: autoDraw = False
23.5702 	EXP 	text_3: autoDraw = False
23.5702 	EXP 	image_2: image = 'Pictures/1050.jpg'
23.5702 	EXP 	slider_arousal: markerPos = None
23.5702 	EXP 	slider_arousal: markerPos = None
23.5702 	EXP 	slider_arousal: rating = None
23.5702 	EXP 	image_2: autoDraw = True
23.5702 	EXP 	Arousalimage: autoDraw = True
23.5702 	EXP 	slider_arousal: autoDraw = True
23.5702 	EXP 	text_2: autoDraw = True
23.5702 	EXP 	text_4: autoDraw = True
24.1457 	DATA 	Mouse: Left button down, pos=(743,196)
24.1620 	EXP 	slider_arousal: markerPos = 66.4328125
24.1620 	EXP 	unnamed Circle: pos = array([[ 0.15656566, -0.6       ]])
24.1786 	EXP 	slider_arousal: markerPos = 66.4328125
24.1953 	EXP 	slider_arousal: markerPos = 66.4328125
24.2120 	EXP 	slider_arousal: markerPos = 66.12343750000001
24.2285 	EXP 	slider_arousal: markerPos = 65.5046875
24.2452 	EXP 	slider_arousal: markerPos = 64.421875
24.2452 	EXP 	unnamed Circle: pos = array([[ 0.13636364, -0.6       ]])
24.2619 	EXP 	slider_arousal: markerPos = 62.4109375
24.2619 	EXP 	unnamed Circle: pos = array([[ 0.11616162, -0.6       ]])
24.2787 	EXP 	slider_arousal: markerPos = 59.471875
24.2787 	EXP 	unnamed Circle: pos = array([[ 0.08585859, -0.6       ]])
24.2953 	EXP 	slider_arousal: markerPos = 55.759375
24.2953 	EXP 	unnamed Circle: pos = array([[ 0.05555556, -0.6       ]])
24.3122 	EXP 	slider_arousal: markerPos = 51.8921875
24.3122 	EXP 	unnamed Circle: pos = array([[ 0.01515152, -0.6       ]])
24.3287 	EXP 	slider_arousal: markerPos = 48.334375
24.3287 	EXP 	unnamed Circle: pos = array([[-0.02525253, -0.6       ]])
24.3454 	EXP 	slider_arousal: markerPos = 44.93125
24.3454 	EXP 	unnamed Circle: pos = array([[-0.05555556, -0.6       ]])
24.3626 	EXP 	slider_arousal: markerPos = 41.8375
24.3626 	EXP 	unnamed Circle: pos = array([[-0.08585859, -0.6       ]])
24.3788 	EXP 	slider_arousal: markerPos = 39.053125
24.3788 	EXP 	unnamed Circle: pos = array([[-0.11616162, -0.6       ]])
24.3954 	EXP 	slider_arousal: markerPos = 37.50625
24.3954 	EXP 	unnamed Circle: pos = array([[-0.12626263, -0.6       ]])
24.4123 	EXP 	slider_arousal: markerPos = 36.268750000000004
24.4123 	EXP 	unnamed Circle: pos = array([[-0.14646465, -0.6       ]])
24.4288 	EXP 	slider_arousal: markerPos = 35.8046875
24.4454 	EXP 	slider_arousal: markerPos = 35.8046875
24.4456 	DATA 	Mouse:  Left button up, pos=(544,194)
24.4619 	EXP 	slider_arousal: markerPos = 36.0
24.4619 	EXP 	slider_arousal: rating = 36.0
24.4619 	EXP 	unnamed Circle: pos = array([[-0.14646465, -0.6       ]])
25.0625 	DATA 	Keypress: space
25.0638 	EXP 	New trial (rep=0, index=14): OrderedDict([('words', None), ('images', 'Pictures/1051.jpg')])
25.1146 	EXP 	image_2: autoDraw = False
25.1146 	EXP 	Arousalimage: autoDraw = False
25.1146 	EXP 	slider_arousal: autoDraw = False
25.1146 	EXP 	text_2: autoDraw = False
25.1146 	EXP 	text_4: autoDraw = False
25.1146 	EXP 	image_1: image = 'Pictures/1051.jpg'
25.1146 	EXP 	slider_valence: markerPos = None
25.1146 	EXP 	slider_valence: markerPos = None
25.1146 	EXP 	slider_valence: rating = None
25.1146 	EXP 	image_1: autoDraw = True
25.1146 	EXP 	ValenceImg: autoDraw = True
25.1146 	EXP 	slider_valence: autoDraw = True
25.1146 	EXP 	text: autoDraw = True
25.1146 	EXP 	text_3: autoDraw = True
27.2973 	DATA 	Mouse: Left button down, pos=(804,235)
27.3962 	DATA 	Mouse:  Left button up, pos=(804,235)
27.6488 	DATA 	Mouse: Left button down, pos=(802,203)
27.6613 	EXP 	slider_valence: markerPos = 75.559375
27.6613 	EXP 	unnamed Circle: pos = array([[ 0.25757576, -0.6       ]])
27.6781 	EXP 	slider_valence: markerPos = 75.559375
27.6948 	EXP 	slider_valence: markerPos = 75.559375
27.7115 	EXP 	slider_valence: markerPos = 75.559375
27.7283 	EXP 	slider_valence: markerPos = 75.559375
27.7448 	EXP 	slider_valence: markerPos = 75.559375
27.7613 	EXP 	slider_valence: markerPos = 75.559375
27.7615 	DATA 	Mouse:  Left button up, pos=(802,203)
27.7781 	EXP 	slider_valence: markerPos = 76.0
27.7781 	EXP 	slider_valence: rating = 76.0
27.7781 	EXP 	unnamed Circle: pos = array([[ 0.25757576, -0.6       ]])
28.0147 	DATA 	Keypress: space
28.0371 	EXP 	image_1: autoDraw = False
28.0371 	EXP 	ValenceImg: autoDraw = False
28.0371 	EXP 	slider_valence: autoDraw = False
28.0371 	EXP 	text: autoDraw = False
28.0371 	EXP 	text_3: autoDraw = False
28.0371 	EXP 	image_2: image = 'Pictures/1051.jpg'
28.0371 	EXP 	slider_arousal: markerPos = None
28.0371 	EXP 	slider_arousal: markerPos = None
28.0371 	EXP 	slider_arousal: rating = None
28.0371 	EXP 	image_2: autoDraw = True
28.0371 	EXP 	Arousalimage: autoDraw = True
28.0371 	EXP 	slider_arousal: autoDraw = True
28.0371 	EXP 	text_2: autoDraw = True
28.0371 	EXP 	text_4: autoDraw = True
30.0630 	DATA 	Keypress: escape
30.1011 	EXP 	window1: mouseVisible = True
